timestamp,weighted_total,traffic_status,average_speed,congestion_level,traffic_flow_efficiency,average_waiting_time,incident_detection_time,fuel_consumption_index,co2_emissions_index,system_uptime,user_satisfaction_score,vehicle_car_count,vehicle_motorcycle_count,vehicle_bus_count,vehicle_truck_count,vehicle_bicycle_count,lane_0_occupancy,lane_1_occupancy,lane_2_occupancy,lane_3_occupancy
2025-07-13T20:07:23.124529,5.0,Low Traffic,,8.333333333333332,7.101527560214042,0,0,137.44923621989298,130.57677440889833,100.0,59.08122204817124,2,0,1,0,0,18.181818181818183,63.63636363636363,0.0,18.181818181818183
2025-07-13T20:07:38.229036,2.0,Low Traffic,,3.3333333333333335,5.657461893369235,0,0,138.17126905331537,131.26270560064958,100.0,57.925969514695396,2,0,0,0,0,9.090909090909092,63.63636363636363,18.181818181818183,9.090909090909092
2025-07-13T20:09:13.733952,4.0,Low Traffic,,6.666666666666667,6.275730545698379,2.676263270983453,0,140.86213472715082,133.81902799079327,100.0,55.28245280106697,1,0,1,0,0,35.714285714285715,50.0,14.285714285714285,0.0
2025-07-13T20:09:28.841247,3.0,Low Traffic,,5.0,4.808884780848813,0,0,140.5955576095756,133.56577972909682,100.0,56.047107824679046,3,0,0,0,0,15.384615384615385,69.23076923076923,7.6923076923076925,7.6923076923076925
2025-07-13T20:31:43.546799,4.0,Low Traffic,,6.666666666666667,5.211816283194133,7.244229791524829,0,136.39409185840293,129.57438726548278,100.0,55.14733813079289,1,0,1,0,0,22.22222222222222,55.55555555555556,0.0,22.22222222222222
2025-07-13T20:31:58.580916,2.0,Low Traffic,,3.3333333333333335,6.379560184145826,0,0,136.8102199079271,129.96970891253073,100.0,59.10364814731666,2,0,0,0,0,30.0,50.0,10.0,10.0
2025-07-13T20:35:13.987905,4.0,Low Traffic,16.125417826988862,6.666666666666667,16.125417826988862,0,0,127.93729108650558,121.54042653218029,100.0,69.30033426159109,1,0,1,0,0,0.0,83.33333333333334,0.0,16.666666666666664
2025-07-13T20:35:29.115261,2.0,Low Traffic,9.46167796324821,3.3333333333333335,12.16501452417627,0,0,132.91749273791186,126.27161810101626,100.0,64.33201161934102,2,0,0,0,0,11.11111111111111,55.55555555555556,22.22222222222222,11.11111111111111
