timestamp,weighted_total,traffic_status,average_speed,congestion_level,traffic_flow_efficiency,average_waiting_time,incident_detection_time,fuel_consumption_index,co2_emissions_index,system_uptime,user_satisfaction_score,vehicle_car_count,vehicle_motorcycle_count,vehicle_bus_count,vehicle_truck_count,vehicle_bicycle_count,lane_0_occupancy,lane_1_occupancy,lane_2_occupancy,lane_3_occupancy
2025-07-15T07:11:55.895800,7.0,Low Traffic,3.05,23.33,3.49,0,0,145.26,137.99,100.0,52.12,5,4,0,0,0,17.65,35.29,23.53,23.53
2025-07-15T07:12:03.896464,7.0,Low Traffic,3.48,23.33,3.8,0,0,140.1,133.09,100.0,55.33,4,6,0,0,0,25.0,33.33,16.67,25.0
2025-07-15T07:12:12.000765,11.0,Normal Traffic,4.0,36.67,4.57,5.91,0,143.71,136.53,100.0,50.5,5,6,0,1,0,31.25,43.75,6.25,18.75
2025-07-15T07:12:20.388721,10.0,Low Traffic,2.83,33.33,3.72,4.61,0,149.14,141.68,100.0,47.57,6,8,0,0,0,23.81,42.86,14.29,19.05
2025-07-15T07:12:28.552035,9.5,Low Traffic,4.59,31.67,5.24,2.32,0,143.38,136.21,100.0,52.74,7,5,0,0,0,31.25,37.5,12.5,18.75
2025-07-15T07:12:36.554252,8.5,Low Traffic,3.36,28.33,4.65,0,0,145.67,138.39,100.0,52.3,8,1,0,0,0,38.89,27.78,5.56,27.78
2025-07-15T07:12:44.594009,7.5,Low Traffic,2.69,25.0,3.81,0,0,147.1,139.74,100.0,51.14,6,3,0,0,0,42.11,36.84,0,21.05
2025-07-15T07:12:52.597555,8.5,Low Traffic,2.81,28.33,3.56,10.0,0,147.22,139.86,100.0,45.97,6,5,0,0,0,31.58,36.84,15.79,15.79
2025-07-15T07:13:00.647812,12.0,Normal Traffic,3.34,40.0,3.74,0,0,147.13,139.77,100.0,51.09,6,6,1,0,0,26.32,47.37,5.26,21.05
2025-07-15T07:13:08.870715,11.5,Normal Traffic,3.02,38.33,3.52,3.41,0,143.24,136.08,100.0,51.64,5,7,1,0,0,20.0,46.67,6.67,26.67
2025-07-15T07:13:12.210492,5.5,Low Traffic,3.39,18.33,4.31,4.22,0,141.85,134.75,100.0,52.36,4,3,0,0,0,7.14,57.14,14.29,21.43
2025-07-15T07:15:28.884702,2.5,Low Traffic,0,8.33,0,0,0,150.0,142.5,100.0,51.6,2,1,0,0,0,14.29,35.71,21.43,28.57
2025-07-15T07:15:37.237165,8.0,Low Traffic,3.64,26.67,4.07,4.17,0,146.97,139.62,100.0,49.23,6,4,0,0,0,21.05,31.58,26.32,21.05
2025-07-15T07:15:45.565714,8.5,Low Traffic,4.12,28.33,4.67,0,0,145.66,138.38,100.0,52.32,6,5,0,0,0,22.22,38.89,11.11,27.78
2025-07-15T07:15:53.795871,7.0,Low Traffic,3.64,23.33,3.97,0,0,141.02,133.97,100.0,54.84,4,6,0,0,0,30.77,23.08,15.38,30.77
2025-07-15T07:16:01.957855,12.5,Normal Traffic,3.6,41.67,3.88,8.07,0,145.06,137.81,100.0,48.35,6,7,0,1,0,35.29,35.29,5.88,23.53
2025-07-15T07:16:10.124974,10.5,Normal Traffic,3.49,35.0,3.67,4.87,0,148.16,140.75,100.0,48.02,7,7,0,0,0,25.0,50.0,5.0,20.0
2025-07-15T07:16:18.184994,8.5,Low Traffic,4.04,28.33,4.79,2.57,0,146.6,139.27,100.0,50.51,7,3,0,0,0,26.32,42.11,10.53,21.05
2025-07-15T07:16:26.514858,9.0,Low Traffic,4.13,30.0,4.35,0,0,147.82,140.43,100.0,50.9,8,2,0,0,0,35.0,35.0,5.0,25.0
2025-07-15T07:16:34.574031,8.0,Low Traffic,3.1,26.67,3.51,0,0,145.24,137.98,100.0,52.14,6,4,0,0,0,47.06,29.41,5.88,17.65
2025-07-15T07:16:42.878810,9.0,Low Traffic,3.8,30.0,3.8,0.47,0,145.1,137.85,100.0,52.1,6,6,0,0,0,17.65,47.06,17.65,17.65
2025-07-15T07:16:51.038799,11.5,Normal Traffic,2.81,38.33,3.52,4.09,0,148.24,140.83,100.0,48.3,6,5,1,0,0,25.0,40.0,15.0,20.0
2025-07-15T07:16:59.344451,10.5,Normal Traffic,3.13,35.0,3.8,3.62,0,145.1,137.84,100.0,50.53,5,5,1,0,0,11.76,52.94,17.65,17.65
2025-07-15T07:17:00.565326,7.0,Low Traffic,3.43,23.33,4.37,4.15,0,141.82,134.73,100.0,52.44,3,2,0,1,0,7.14,57.14,14.29,21.43
2025-07-15T07:19:20.108082,2.5,Low Traffic,0,8.33,0,0,0,150.0,142.5,100.0,51.6,2,1,0,0,0,14.29,35.71,21.43,28.57
2025-07-15T07:19:28.140677,8.0,Low Traffic,2.65,26.67,3.53,2.82,0,144.23,137.02,100.0,51.35,6,4,0,0,0,18.75,31.25,18.75,31.25
2025-07-15T07:19:36.220629,8.0,Low Traffic,3.51,26.67,4.01,0,0,144.99,137.74,100.0,52.48,6,4,0,0,0,17.65,35.29,23.53,23.53
2025-07-15T07:19:39.001204,4.5,Low Traffic,3.26,15.0,4.01,0,0,143.99,136.79,100.0,53.08,3,3,0,0,0,25.0,25.0,31.25,18.75
2025-07-15T07:22:07.226643,2.5,Low Traffic,0,8.33,0,0,0,150.0,142.5,100.0,51.6,2,1,0,0,0,14.29,35.71,21.43,28.57
2025-07-15T07:22:15.581896,8.0,Low Traffic,3.37,26.67,3.77,4.6,0,147.12,139.76,100.0,48.81,6,4,0,0,0,21.05,31.58,26.32,21.05
2025-07-15T07:22:23.753100,8.0,Low Traffic,3.52,26.67,3.72,0,0,146.14,138.83,100.0,51.68,6,4,0,0,0,22.22,38.89,16.67,22.22
2025-07-15T07:22:31.810201,7.5,Low Traffic,3.15,25.0,3.15,0,0,139.43,132.45,100.0,55.5,4,7,0,0,0,27.27,36.36,9.09,27.27
2025-07-15T07:22:39.873970,11.0,Normal Traffic,3.41,36.67,3.87,3.32,0,145.07,137.81,100.0,50.72,5,6,0,1,0,29.41,41.18,5.88,23.53
2025-07-15T07:22:48.187400,10.0,Low Traffic,3.0,33.33,4.07,2.47,0,148.96,141.52,100.0,48.88,6,8,0,0,0,14.29,47.62,19.05,19.05
2025-07-15T07:22:56.287405,9.0,Low Traffic,4.52,30.0,5.17,2.42,0,143.41,136.24,100.0,52.64,7,4,0,0,0,31.25,37.5,12.5,18.75
2025-07-15T07:23:04.659884,9.5,Low Traffic,3.2,31.67,4.35,0,0,146.83,139.48,100.0,51.5,8,3,0,0,0,36.84,31.58,5.26,26.32
2025-07-15T07:23:12.995340,9.0,Low Traffic,3.12,30.0,3.54,0,0,146.23,138.92,100.0,51.56,6,6,0,0,0,44.44,27.78,5.56,22.22
2025-07-15T07:23:21.115020,9.5,Low Traffic,2.71,31.67,3.43,3.27,0,148.29,140.87,100.0,48.65,6,7,0,0,0,30.0,40.0,15.0,15.0
2025-07-15T07:23:29.377468,12.0,Normal Traffic,3.94,40.0,4.18,4.12,0,145.91,138.62,100.0,49.92,6,6,1,0,0,27.78,38.89,11.11,22.22
2025-07-15T07:23:37.489607,11.5,Normal Traffic,3.3,38.33,3.86,3.13,0,143.07,135.92,100.0,52.01,5,7,1,0,0,20.0,46.67,6.67,26.67
2025-07-15T07:23:40.657550,5.5,Low Traffic,3.49,18.33,4.44,4.05,0,141.78,134.69,100.0,52.54,4,3,0,0,0,7.14,57.14,14.29,21.43
2025-07-15T07:29:45.514988,2.5,Low Traffic,0,8.33,0,0,0,150.0,142.5,100.0,51.6,2,1,0,0,0,14.29,35.71,21.43,28.57
2025-07-15T07:29:53.693442,7.0,Low Traffic,3.07,23.33,4.09,1.68,0,143.96,136.76,100.0,52.29,5,4,0,0,0,18.75,31.25,18.75,31.25
2025-07-15T07:30:01.714236,7.0,Low Traffic,4.31,23.33,4.88,0,0,145.56,138.28,100.0,52.46,5,4,0,0,0,11.11,33.33,33.33,22.22
2025-07-15T07:30:10.048039,7.5,Low Traffic,3.81,25.0,4.15,0,0,139.92,132.93,100.0,55.57,4,7,0,0,0,25.0,33.33,16.67,25.0
2025-07-15T07:30:18.233701,11.5,Normal Traffic,4.11,38.33,4.7,5.79,0,143.65,136.47,100.0,50.64,5,7,0,1,0,31.25,43.75,6.25,18.75
2025-07-15T07:30:26.580283,11.0,Normal Traffic,2.95,36.67,3.87,4.37,0,149.06,141.61,100.0,47.8,7,8,0,0,0,23.81,42.86,14.29,19.05
2025-07-15T07:30:34.683551,9.0,Low Traffic,3.52,30.0,3.96,3.57,0,146.02,138.72,100.0,50.05,7,4,0,0,0,27.78,38.89,16.67,16.67
2025-07-15T07:30:43.035109,8.5,Low Traffic,3.65,28.33,5.05,0,0,145.47,138.2,100.0,52.57,8,1,0,0,0,38.89,27.78,5.56,27.78
2025-07-15T07:30:51.210260,8.0,Low Traffic,2.83,26.67,4.01,0,0,146.99,139.64,100.0,51.28,6,4,0,0,0,42.11,36.84,0,21.05
2025-07-15T07:30:59.236128,9.0,Low Traffic,2.91,30.0,3.69,10.0,0,147.16,139.8,100.0,46.06,6,6,0,0,0,31.58,36.84,15.79,15.79
2025-07-15T07:31:07.281128,11.5,Normal Traffic,3.26,38.33,3.64,0,0,147.18,139.82,100.0,51.03,6,5,1,0,0,26.32,47.37,5.26,21.05
2025-07-15T07:31:15.489432,10.5,Normal Traffic,3.31,35.0,3.86,3.01,0,143.07,135.92,100.0,52.07,5,5,1,0,0,20.0,46.67,6.67,26.67
2025-07-15T07:31:18.807124,5.0,Low Traffic,3.66,16.67,4.66,3.76,0,141.67,134.59,100.0,52.83,4,2,0,0,0,7.14,57.14,14.29,21.43
2025-07-15T08:27:21.105628,2.5,Low Traffic,0,8.33,0,0,0,150.0,142.5,100.0,51.6,2,1,0,0,0,14.29,35.71,21.43,28.57
2025-07-15T08:27:29.113906,8.0,Low Traffic,3.72,26.67,4.16,4.03,0,146.92,139.58,100.0,49.36,6,4,0,0,0,21.05,31.58,26.32,21.05
2025-07-15T08:27:37.336146,8.5,Low Traffic,4.0,28.33,4.53,0,0,145.73,138.45,100.0,52.22,6,5,0,0,0,22.22,38.89,11.11,27.78
2025-07-15T08:27:45.679280,7.0,Low Traffic,3.68,23.33,4.01,0,0,140.99,133.95,100.0,54.87,4,6,0,0,0,30.77,23.08,15.38,30.77
2025-07-15T08:27:53.938592,13.0,Normal Traffic,3.72,43.33,4.42,7.32,0,147.79,140.4,100.0,47.29,6,8,0,1,0,30.0,45.0,10.0,15.0
2025-07-15T08:28:02.013726,10.5,Normal Traffic,3.33,35.0,3.5,5.12,0,148.25,140.84,100.0,47.78,7,7,0,0,0,25.0,50.0,5.0,20.0
2025-07-15T08:28:10.072179,9.0,Low Traffic,3.89,30.0,4.61,2.85,0,146.69,139.36,100.0,50.25,7,4,0,0,0,26.32,42.11,10.53,21.05
2025-07-15T08:28:18.405677,8.5,Low Traffic,4.3,28.33,4.53,0,0,147.74,140.35,100.0,51.02,8,1,0,0,0,35.0,35.0,5.0,25.0
2025-07-15T08:28:26.752482,7.5,Low Traffic,4.08,25.0,4.9,0,0,146.55,139.22,100.0,51.87,6,3,0,0,0,36.84,31.58,10.53,21.05
2025-07-15T08:28:35.078012,8.5,Low Traffic,3.35,28.33,4.06,0,0,144.97,137.72,100.0,52.51,6,5,0,0,0,23.53,47.06,11.76,17.65
2025-07-15T08:28:43.324174,11.0,Normal Traffic,2.57,36.67,3.22,4.6,0,148.39,140.97,100.0,47.85,6,4,1,0,0,25.0,40.0,15.0,20.0
2025-07-15T08:28:51.606861,10.5,Normal Traffic,3.71,35.0,4.94,3.97,0,143.53,136.35,100.0,51.71,5,5,1,0,0,6.25,50.0,18.75,25.0
2025-07-15T08:28:53.335017,5.0,Low Traffic,3.27,16.67,4.17,4.42,0,141.92,134.82,100.0,52.17,4,2,0,0,0,7.14,57.14,14.29,21.43
2025-07-15T08:29:50.221511,2.5,Low Traffic,0,8.33,0,0,0,150.0,142.5,100.0,51.6,2,1,0,0,0,14.29,35.71,21.43,28.57
2025-07-15T08:29:58.532239,8.0,Low Traffic,3.45,26.67,3.86,4.42,0,147.07,139.72,100.0,48.96,6,4,0,0,0,21.05,31.58,26.32,21.05
2025-07-15T08:30:06.752737,8.0,Low Traffic,3.51,26.67,3.71,0,0,146.14,138.84,100.0,51.67,6,4,0,0,0,22.22,38.89,16.67,22.22
2025-07-15T08:30:14.916233,7.5,Low Traffic,4.42,25.0,4.42,0,0,142.79,135.65,100.0,53.94,4,7,0,0,0,26.67,40.0,13.33,20.0
2025-07-15T08:30:23.227084,12.5,Normal Traffic,3.36,41.67,3.62,8.24,0,145.19,137.93,100.0,48.09,6,7,0,1,0,35.29,35.29,5.88,23.53
2025-07-15T08:30:31.574626,10.5,Normal Traffic,3.64,35.0,3.83,4.64,0,148.08,140.68,100.0,48.24,7,7,0,0,0,25.0,50.0,5.0,20.0
2025-07-15T08:30:39.734964,10.0,Low Traffic,4.22,33.33,4.53,1.65,0,143.74,136.55,100.0,52.59,8,4,0,0,0,31.25,31.25,12.5,25.0
2025-07-15T08:30:47.889186,8.5,Low Traffic,3.63,28.33,4.27,0,0,147.86,140.47,100.0,50.85,8,1,0,0,0,35.0,35.0,5.0,25.0
2025-07-15T08:30:56.102604,8.5,Low Traffic,3.7,28.33,4.75,0,0,145.62,138.34,100.0,52.37,7,3,0,0,0,33.33,33.33,11.11,22.22
2025-07-15T08:31:04.192928,8.5,Low Traffic,3.26,28.33,4.62,0.12,0,144.69,137.46,100.0,52.82,6,5,0,0,0,17.65,52.94,11.76,17.65
2025-07-15T08:31:12.320270,11.0,Normal Traffic,3.3,36.67,3.88,1.73,0,148.06,140.66,100.0,49.72,6,4,1,0,0,15.0,50.0,15.0,20.0
2025-07-15T08:31:20.344978,9.5,Low Traffic,3.21,31.67,4.2,3.26,0,144.9,137.66,100.0,50.97,4,5,1,0,0,17.65,52.94,11.76,17.65
2025-07-15T08:31:20.772534,4.5,Low Traffic,3.45,15.0,4.39,4.11,0,141.8,134.71,100.0,52.47,1,1,0,1,0,7.14,57.14,14.29,21.43
2025-07-15T08:38:45.183931,2.5,Low Traffic,0,8.33,0,0,0,150.0,142.5,100.0,51.6,2,1,0,0,0,14.29,35.71,21.43,28.57
2025-07-15T08:38:53.407274,8.0,Low Traffic,3.57,26.67,3.99,4.28,0,147.01,139.66,100.0,49.12,6,4,0,0,0,21.05,31.58,26.32,21.05
2025-07-15T08:39:01.510020,8.0,Low Traffic,3.77,26.67,3.99,0,0,146.0,138.7,100.0,51.86,6,4,0,0,0,22.22,38.89,16.67,22.22
2025-07-15T08:39:09.523087,7.5,Low Traffic,4.39,25.0,4.39,0,0,142.8,135.66,100.0,53.93,4,7,0,0,0,26.67,40.0,13.33,20.0
2025-07-15T08:39:17.585482,12.5,Normal Traffic,3.61,41.67,3.89,8.1,0,145.06,137.8,100.0,48.34,6,7,0,1,0,35.29,35.29,5.88,23.53
2025-07-15T08:39:25.717332,10.5,Normal Traffic,3.58,35.0,3.77,4.73,0,148.12,140.71,100.0,48.15,7,7,0,0,0,25.0,50.0,5.0,20.0
2025-07-15T08:39:34.064977,10.0,Low Traffic,5.08,33.33,5.76,2.07,0,144.12,136.92,100.0,52.6,8,4,0,0,0,23.53,35.29,11.76,29.41
2025-07-15T08:39:42.119754,8.5,Low Traffic,3.83,28.33,5.2,0,0,146.4,139.08,100.0,52.06,8,1,0,0,0,31.58,36.84,5.26,26.32
2025-07-15T08:39:50.257778,7.5,Low Traffic,3.47,25.0,4.46,0,0,145.77,138.48,100.0,52.17,6,3,0,0,0,33.33,33.33,11.11,22.22
2025-07-15T08:39:58.570054,8.5,Low Traffic,3.48,28.33,4.23,0,0,144.89,137.64,100.0,52.62,6,5,0,0,0,23.53,47.06,11.76,17.65
2025-07-15T08:40:06.823193,11.0,Normal Traffic,2.5,36.67,3.12,4.75,0,148.44,141.02,100.0,47.71,6,4,1,0,0,25.0,40.0,15.0,20.0
2025-07-15T08:40:14.870898,10.5,Normal Traffic,2.65,35.0,2.99,5.48,0,146.51,139.18,100.0,48.45,5,5,1,0,0,11.11,50.0,16.67,22.22
2025-07-15T08:40:16.882872,5.0,Low Traffic,3.48,16.67,4.43,4.07,0,141.79,134.7,100.0,52.52,4,2,0,0,0,7.14,57.14,14.29,21.43
2025-07-15T08:40:45.022623,2.5,Low Traffic,0,8.33,0,0,0,150.0,142.5,100.0,51.6,2,1,0,0,0,14.29,35.71,21.43,28.57
2025-07-15T08:40:53.153033,7.0,Low Traffic,3.13,23.33,4.17,1.52,0,143.92,136.72,100.0,52.42,5,4,0,0,0,18.75,31.25,18.75,31.25
2025-07-15T08:41:01.588928,7.0,Low Traffic,2.7,23.33,3.09,0,0,145.46,138.18,100.0,51.86,5,4,0,0,0,17.65,35.29,23.53,23.53
2025-07-15T08:41:09.684446,7.0,Low Traffic,3.44,23.33,3.75,0,0,140.13,133.12,100.0,55.3,4,6,0,0,0,25.0,33.33,16.67,25.0
2025-07-15T08:41:17.760644,11.5,Normal Traffic,4.06,38.33,4.64,5.85,0,143.68,136.5,100.0,50.57,5,7,0,1,0,31.25,43.75,6.25,18.75
2025-07-15T08:41:25.915535,11.0,Normal Traffic,3.28,36.67,4.1,5.84,0,147.95,140.55,100.0,47.81,7,8,0,0,0,20.0,45.0,15.0,20.0
2025-07-15T08:41:34.301701,9.5,Low Traffic,3.84,31.67,4.36,3.14,0,144.82,137.58,100.0,51.14,7,5,0,0,0,29.41,47.06,5.88,17.65
2025-07-15T08:41:42.340601,9.0,Low Traffic,3.4,30.0,4.53,0.87,0,147.74,140.35,100.0,50.58,8,2,0,0,0,35.0,35.0,5.0,25.0
2025-07-15T08:41:50.413103,8.0,Low Traffic,3.62,26.67,4.1,0,0,144.95,137.7,100.0,52.54,7,2,0,0,0,47.06,29.41,0,23.53
2025-07-15T08:41:58.520575,7.5,Low Traffic,2.64,25.0,3.4,0,0,146.3,138.99,100.0,51.47,5,5,0,0,0,33.33,38.89,11.11,16.67
2025-07-15T08:42:06.827757,8.5,Low Traffic,2.6,28.33,3.4,4.57,0,146.3,138.99,100.0,49.18,6,5,0,0,0,27.78,38.89,16.67,16.67
2025-07-15T08:42:15.109377,11.0,Normal Traffic,2.07,36.67,2.59,5.65,0,148.71,141.27,100.0,46.9,6,4,1,0,0,25.0,40.0,15.0,20.0
2025-07-15T08:42:23.505108,10.5,Normal Traffic,2.66,35.0,3.46,3.18,0,142.27,135.16,100.0,52.31,5,5,1,0,0,14.29,50.0,7.14,28.57
2025-07-15T08:42:27.195699,5.0,Low Traffic,2.65,16.67,3.37,5.48,0,142.31,135.2,100.0,51.11,4,2,0,0,0,7.14,57.14,14.29,21.43
2025-07-15T08:43:13.456765,2.5,Low Traffic,0,8.33,0,0,0,150.0,142.5,100.0,51.6,2,1,0,0,0,14.29,35.71,21.43,28.57
2025-07-15T08:43:21.643982,8.0,Low Traffic,2.99,26.67,3.98,1.9,0,144.01,136.81,100.0,52.1,6,4,0,0,0,18.75,31.25,18.75,31.25
2025-07-15T08:43:29.847003,7.0,Low Traffic,3.65,23.33,3.88,0,0,148.06,140.66,100.0,50.58,5,4,0,0,0,15.0,35.0,25.0,25.0
2025-07-15T08:43:38.224918,7.0,Low Traffic,2.6,23.33,3.0,0,0,145.5,138.23,100.0,51.8,4,6,0,0,0,29.41,29.41,23.53,17.65
2025-07-15T08:43:46.427830,10.5,Normal Traffic,2.79,35.0,3.04,6.21,0,140.48,133.46,100.0,51.72,5,5,0,1,0,25.0,41.67,0,33.33
2025-07-15T08:43:54.517849,13.0,Normal Traffic,4.58,43.33,4.58,0,0,140.71,133.68,100.0,55.25,6,8,0,1,0,30.77,38.46,7.69,23.08
2025-07-15T08:44:02.743062,8.5,Low Traffic,3.12,28.33,3.49,4.38,0,147.26,139.89,100.0,48.74,6,5,0,0,0,26.32,36.84,15.79,21.05
2025-07-15T08:44:11.363267,9.0,Low Traffic,2.76,30.0,3.07,6.46,0,148.47,141.04,100.0,46.81,8,2,0,0,0,35.0,35.0,10.0,20.0
2025-07-15T08:44:19.706847,7.5,Low Traffic,3.51,25.0,4.69,0,0,147.66,140.27,100.0,51.12,7,1,0,0,0,35.0,35.0,5.0,25.0
2025-07-15T08:44:27.813653,8.5,Low Traffic,3.87,28.33,4.64,0,0,146.68,139.35,100.0,51.69,7,3,0,0,0,36.84,31.58,10.53,21.05
2025-07-15T08:44:35.971201,9.0,Low Traffic,3.75,30.0,3.75,0.48,0,145.13,137.87,100.0,52.06,6,6,0,0,0,17.65,47.06,17.65,17.65
2025-07-15T08:44:44.437769,11.5,Normal Traffic,2.09,38.33,2.61,5.61,0,148.69,141.26,100.0,46.94,6,5,1,0,0,25.0,40.0,15.0,20.0
2025-07-15T08:44:52.782753,10.5,Normal Traffic,3.41,35.0,3.84,5.14,0,146.08,138.78,100.0,49.19,5,5,1,0,0,11.11,50.0,16.67,22.22
2025-07-15T08:44:55.569423,5.0,Low Traffic,3.11,16.67,3.96,4.69,0,142.02,134.92,100.0,51.89,4,2,0,0,0,7.14,57.14,14.29,21.43
2025-07-15T08:45:53.194827,0.5,Low Traffic,0,1.67,0,0,0,150.0,142.5,100.0,55.8,0,1,0,0,0,14.29,57.14,28.57,0
2025-07-15T08:46:01.203617,5.0,Low Traffic,11.91,16.67,11.91,0,0,128.05,121.64,100.0,65.54,4,2,0,0,0,25.0,25.0,25.0,25.0
2025-07-15T08:46:09.256288,9.0,Low Traffic,19.27,30.0,19.27,0,0,126.37,120.05,100.0,69.25,8,2,0,0,0,33.33,50.0,0,16.67
2025-07-15T08:46:17.342743,7.5,Low Traffic,13.73,25.0,13.73,0,0,127.13,120.78,100.0,66.75,7,1,0,0,0,0,75.0,25.0,0
2025-07-15T08:46:23.529207,5.0,Low Traffic,8.6,16.67,8.6,0,0,128.7,122.27,100.0,63.93,4,2,0,0,0,0,100.0,0,0
2025-07-15T08:47:28.045526,3.5,Low Traffic,0,11.67,0,0,0,150.0,142.5,100.0,51.6,3,1,0,0,0,21.43,50.0,14.29,14.29
2025-07-15T08:47:36.121705,9.0,Low Traffic,7.12,30.0,7.12,0,0,139.44,132.47,100.0,56.95,5,8,0,0,0,23.08,46.15,15.38,15.38
2025-07-15T08:47:44.304424,12.5,Normal Traffic,11.26,41.67,12.51,0,0,133.74,127.06,100.0,62.34,5,9,0,1,0,30.0,40.0,20.0,10.0
2025-07-15T08:47:52.478785,9.5,Low Traffic,9.16,31.67,9.16,0,0,139.42,132.45,100.0,57.71,8,3,0,0,0,42.86,28.57,14.29,14.29
2025-07-15T08:48:00.523712,11.0,Normal Traffic,9.52,36.67,12.37,5.23,0,136.81,129.97,100.0,57.84,7,8,0,0,0,15.38,46.15,23.08,15.38
2025-07-15T08:48:06.012280,8.0,Low Traffic,11.7,26.67,14.3,0,0,133.85,127.16,100.0,62.93,6,4,0,0,0,0,54.55,36.36,9.09
2025-07-15T08:48:47.257775,3.5,Low Traffic,0,11.67,0,0,0,150.0,142.5,100.0,51.6,3,1,0,0,0,21.43,50.0,14.29,14.29
2025-07-15T08:48:55.388545,10.0,Low Traffic,7.6,33.33,7.6,0,0,139.2,132.24,100.0,57.27,6,8,0,0,0,23.08,46.15,23.08,7.69
2025-07-15T08:49:03.440502,13.0,Normal Traffic,12.86,43.33,12.86,0,0,135.57,128.79,100.0,61.37,5,10,0,1,0,25.0,66.67,8.33,0
2025-07-15T08:49:11.499883,10.0,Low Traffic,9.56,33.33,9.56,0,0,136.22,129.41,100.0,59.77,8,4,0,0,0,36.36,45.45,0,18.18
2025-07-15T08:49:19.515537,11.0,Normal Traffic,12.03,36.67,12.03,0,0,135.99,129.19,100.0,60.82,6,10,0,0,0,16.67,50.0,8.33,25.0
2025-07-15T08:49:21.989616,5.5,Low Traffic,12.32,18.33,15.06,0,0,133.47,126.79,100.0,63.44,4,3,0,0,0,0,54.55,36.36,9.09
2025-07-15T08:49:53.791247,3.5,Low Traffic,0,11.67,0,0,0,150.0,142.5,100.0,51.6,3,1,0,0,0,21.43,50.0,14.29,14.29
2025-07-15T08:50:01.914033,9.0,Low Traffic,10.72,30.0,11.91,0,0,134.05,127.34,100.0,61.94,5,8,0,0,0,20.0,40.0,20.0,20.0
2025-07-15T08:50:10.059658,12.5,Normal Traffic,13.4,41.67,13.4,0,0,134.3,127.58,100.0,62.34,5,9,0,1,0,18.18,54.55,18.18,9.09
2025-07-15T08:50:18.182915,9.5,Low Traffic,8.79,31.67,11.42,0,0,137.29,130.42,100.0,59.82,8,3,0,0,0,46.15,30.77,7.69,15.38
2025-07-15T08:50:26.248242,10.0,Low Traffic,12.73,33.33,14.86,0,0,136.57,129.74,100.0,61.5,6,8,0,0,0,14.29,64.29,14.29,7.14
2025-07-15T08:50:33.207789,9.5,Low Traffic,11.59,31.67,14.17,0,0,133.91,127.22,100.0,62.85,7,5,0,0,0,0,54.55,36.36,9.09
2025-07-15T09:35:12.585091,3.5,Low Traffic,0,11.67,0,0,0,150.0,142.5,100.0,49.2,3,1,0,0,0,22.22,38.89,27.78,11.11
